fdc_id,data_type,description,food_category_id,publication_date
172389,sr_legacy_food,"Chicken, broilers or fryers, thigh, meat only, cooked, stewed",5,2019/4/1
172390,sr_legacy_food,"Chicken, broilers or fryers, wing, meat and skin, raw",5,2019/4/1
172391,sr_legacy_food,"Chicken, broilers or fryers, wing, meat only, cooked, fried",5,2019/4/1
172392,sr_legacy_food,"Chicken, broilers or fryers, wing, meat only, cooked, roasted",5,2019/4/1
172393,sr_legacy_food,"Chicken, broilers or fryers, wing, meat only, cooked, stewed",5,2019/4/1
172394,sr_legacy_food,"Chicken, roasting, meat and skin and giblets and neck, raw",5,2019/4/1
172395,sr_legacy_food,"Chicken, roasting, meat only, cooked, roasted",5,2019/4/1
172396,sr_legacy_food,"Chicken, roasting, giblets, raw",5,2019/4/1
172397,sr_legacy_food,"Chicken, roasting, giblets, cooked, simmered",5,2019/4/1
172398,sr_legacy_food,"Chicken, roasting, light meat, meat only, raw",5,2019/4/1
172399,sr_legacy_food,"Chicken, stewing, meat and skin, and giblets and neck, cooked, stewed",5,2019/4/1
172400,sr_legacy_food,"Chicken, stewing, meat and skin, raw",5,2019/4/1
172401,sr_legacy_food,"Chicken, stewing, meat and skin, cooked, stewed",5,2019/4/1
172402,sr_legacy_food,"Chicken, stewing, meat only, raw",5,2019/4/1
172403,sr_legacy_food,"Chicken, stewing, meat only, cooked, stewed",5,2019/4/1
172404,sr_legacy_food,"Chicken, stewing, dark meat, meat only, raw",5,2019/4/1
172405,sr_legacy_food,"Chicken, stewing, dark meat, meat only, cooked, stewed",5,2019/4/1
172406,sr_legacy_food,"Chicken, capons, meat and skin and giblets and neck, raw",5,2019/4/1
172407,sr_legacy_food,"Chicken, capons, meat and skin and giblets and neck, cooked, roasted",5,2019/4/1
172408,sr_legacy_food,"Duck, domesticated, meat and skin, raw",5,2019/4/1
172409,sr_legacy_food,"Duck, domesticated, meat and skin, cooked, roasted",5,2019/4/1
172410,sr_legacy_food,"Duck, domesticated, meat only, raw",5,2019/4/1
172411,sr_legacy_food,"Duck, domesticated, meat only, cooked, roasted",5,2019/4/1
172412,sr_legacy_food,"Goose, domesticated, meat and skin, cooked, roasted",5,2019/4/1
172413,sr_legacy_food,"Goose, domesticated, meat only, raw",5,2019/4/1
172414,sr_legacy_food,"Goose, domesticated, meat only, cooked, roasted",5,2019/4/1
172415,sr_legacy_food,"Goose, liver, raw",5,2019/4/1
172416,sr_legacy_food,"Guinea hen, meat and skin, raw",5,2019/4/1
172417,sr_legacy_food,"Pheasant, leg, meat only, raw",5,2019/4/1
172418,sr_legacy_food,"Quail, meat and skin, raw",5,2019/4/1
172419,sr_legacy_food,"Quail, meat only, raw",5,2019/4/1
172420,sr_legacy_food,"Lentils, raw",16,2019/4/1
172421,sr_legacy_food,"Lentils, mature seeds, cooked, boiled, without salt",16,2019/4/1
172422,sr_legacy_food,"Lima beans, thin seeded (baby), mature seeds, cooked, boiled, without salt",16,2019/4/1
172423,sr_legacy_food,"Lupins, mature seeds, raw",16,2019/4/1
172424,sr_legacy_food,"Lupins, mature seeds, cooked, boiled, without salt",16,2019/4/1
172425,sr_legacy_food,"Mothbeans, mature seeds, raw",16,2019/4/1
172426,sr_legacy_food,"Mothbeans, mature seeds, cooked, boiled, without salt",16,2019/4/1
172427,sr_legacy_food,"Mungo beans, mature seeds, cooked, boiled, without salt",16,2019/4/1
172428,sr_legacy_food,"Peas, green, split, mature seeds, raw",16,2019/4/1
172429,sr_legacy_food,"Peas, split, mature seeds, cooked, boiled, without salt",16,2019/4/1
172430,sr_legacy_food,"Peanuts, all types, raw",16,2019/4/1
172431,sr_legacy_food,"Peanuts, spanish, oil-roasted, with salt",16,2019/4/1
172432,sr_legacy_food,"Peanuts, valencia, raw",16,2019/4/1
172433,sr_legacy_food,"Peanuts, valencia, oil-roasted, with salt",16,2019/4/1
172434,sr_legacy_food,"Peanuts, virginia, raw",16,2019/4/1
172435,sr_legacy_food,"Peanut flour, low fat",16,2019/4/1
172436,sr_legacy_food,"Pigeon peas (red gram), mature seeds, raw",16,2019/4/1
172437,sr_legacy_food,"Pigeon peas (red gram), mature seeds, cooked, boiled, without salt",16,2019/4/1
172438,sr_legacy_food,"Refried beans, canned, traditional style",16,2019/4/1
172439,sr_legacy_food,"Bacon, meatless",16,2019/4/1
172440,sr_legacy_food,"Soybeans, mature seeds, roasted, salted",16,2019/4/1
172441,sr_legacy_food,"Soybeans, mature seeds, dry roasted",16,2019/4/1
172442,sr_legacy_food,Miso,16,2019/4/1
172443,sr_legacy_food,Natto,16,2019/4/1
172444,sr_legacy_food,"Soy flour, low-fat",16,2019/4/1
172445,sr_legacy_food,"Soy meal, defatted, raw",16,2019/4/1
172446,sr_legacy_food,"Soymilk, original and vanilla, unfortified",16,2019/4/1
172447,sr_legacy_food,"Soy protein concentrate, produced by alcohol extraction",16,2019/4/1
172448,sr_legacy_food,"Tofu, firm, prepared with calcium sulfate and magnesium chloride (nigari)",16,2019/4/1
172449,sr_legacy_food,"Tofu, soft, prepared with calcium sulfate and magnesium chloride (nigari)",16,2019/4/1
172450,sr_legacy_food,"Tofu, dried-frozen (koyadofu)",16,2019/4/1
172451,sr_legacy_food,"Tofu, fried",16,2019/4/1
172452,sr_legacy_food,Okara,16,2019/4/1
172453,sr_legacy_food,"Winged beans, mature seeds, cooked, boiled, without salt",16,2019/4/1
172454,sr_legacy_food,"Hummus, home prepared",16,2019/4/1
172455,sr_legacy_food,"Falafel, home-prepared",16,2019/4/1
172456,sr_legacy_food,"Soymilk, original and vanilla, with added calcium, vitamins A and D",16,2019/4/1
172457,sr_legacy_food,"Peanut spread, reduced sugar",16,2019/4/1
172458,sr_legacy_food,"Peanut butter, smooth, reduced fat",16,2019/4/1
172459,sr_legacy_food,"Peanut butter, smooth, vitamin and mineral fortified",16,2019/4/1
172460,sr_legacy_food,"Peanut butter, chunky, vitamin and mineral fortified",16,2019/4/1
172461,sr_legacy_food,"MORI-NU, Tofu, silken, firm",16,2019/4/1
172462,sr_legacy_food,"MORI-NU, Tofu, silken, extra firm",16,2019/4/1
172463,sr_legacy_food,"MORI-NU, Tofu, silken, lite firm",16,2019/4/1
172464,sr_legacy_food,"MORI-NU, Tofu, silken, lite extra firm",16,2019/4/1
172465,sr_legacy_food,"Refried beans, canned, fat-free",16,2019/4/1
172466,sr_legacy_food,"Frijoles rojos volteados (Refried beans, red, canned)",16,2019/4/1
172467,sr_legacy_food,"Tempeh, cooked",16,2019/4/1
172468,sr_legacy_food,"Vitasoy USA, Nasoya Lite Firm Tofu",16,2019/4/1
172469,sr_legacy_food,"Peanut butter, chunk style, without salt",16,2019/4/1
172470,sr_legacy_food,"Peanut butter, smooth style, without salt",16,2019/4/1
172471,sr_legacy_food,"Peanut butter with omega-3, creamy",16,2019/4/1
172472,sr_legacy_food,"Pigeon peas (red gram), mature seeds, cooked, boiled, with salt",16,2019/4/1
172473,sr_legacy_food,"Soy sauce made from soy and wheat (shoyu), low sodium",16,2019/4/1
172474,sr_legacy_food,"Soy sauce, reduced sodium, made from hydrolyzed vegetable protein",16,2019/4/1
172475,sr_legacy_food,"Tofu, raw, firm, prepared with calcium sulfate",16,2019/4/1
172476,sr_legacy_food,"Tofu, raw, regular, prepared with calcium sulfate",16,2019/4/1
172477,sr_legacy_food,"Winged beans, mature seeds, cooked, boiled, with salt",16,2019/4/1
172478,sr_legacy_food,"Veal, Australian, rib, rib roast, separable lean only, raw",17,2019/4/1
172479,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
172480,sr_legacy_food,"Lamb, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/4"" fat, choice, cooked",17,2019/4/1
172481,sr_legacy_food,"Lamb, foreshank, separable lean and fat, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
172482,sr_legacy_food,"Lamb, foreshank, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, braised",17,2019/4/1
172483,sr_legacy_food,"Lamb, foreshank, separable lean only, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
172484,sr_legacy_food,"Lamb, foreshank, separable lean only, trimmed to 1/4"" fat, choice, cooked, braised",17,2019/4/1
172485,sr_legacy_food,"Lamb, leg, shank half, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019/4/1
172486,sr_legacy_food,"Lamb, leg, shank half, separable lean only, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
172487,sr_legacy_food,"Lamb, leg, shank half, separable lean only, trimmed to 1/4"" fat, choice, cooked, roasted",17,2019/4/1
172488,sr_legacy_food,"Lamb, leg, sirloin half, separable lean and fat, trimmed to 1/4"" fat, choice, raw",17,2019/4/1
172489,sr_legacy_food,"Lamb, loin, separable lean and fat, trimmed to 1/4"" fat, choice, cooked, broiled",17,2019/4/1
