fdc_id,description,food_category_id,nutrient_id,name,amount,unit_name
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1180,"Choline, total",63.0,MG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1186,Folic acid,0.0,UG
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1210,Tryptophan,0.569,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1211,Threonine,0.985,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1212,Isoleucine,1.265,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1213,Leucine,2.388,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1214,Lysine,1.22,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1215,Methionine,0.595,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1217,Phenylalanine,1.711,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1219,Valine,1.559,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1220,Arginine,5.284,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1221,Histidine,0.77,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1229,Cysteine and methionine(sulfer containig AA),0.0,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1230,Phenylalanine and tyrosine (aromatic  AA),0.0,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1272,PUFA 22:6 n-3 (DHA),0.0,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1278,PUFA 20:5 n-3 (EPA),0.0,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1316,"PUFA 18:2 n-6 c,c",19.559,G
170557,"Seeds, pumpkin and squash seed kernels, roasted, without salt",12,1404,"PUFA 18:3 n-3 c,c,c (ALA)",0.111,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1003,Protein,19.33,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1004,Total lipid (fat),49.8,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1005,"Carbohydrate, by difference",24.07,G
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1008,Energy,582.0,KCAL
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1087,"Calcium, Ca",70.0,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1088,"Chlorine, Cl",0.0,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1089,"Iron, Fe",3.8,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1090,"Magnesium, Mg",129.0,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1091,"Phosphorus, P",1155.0,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1092,"Potassium, K",850.0,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1093,"Sodium, Na",3.0,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1095,"Zinc, Zn",5.29,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1098,"Copper, Cu",1.83,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1100,"Iodine, I",0.0,UG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1101,"Manganese, Mn",2.11,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1103,"Selenium, Se",79.3,UG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1104,"Vitamin A, IU",9.0,IU
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1110,"Vitamin D (D2 + D3), International Units",0.0,IU
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1109,Vitamin E (alpha-tocopherol),26.1,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1165,Thiamin,0.106,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1166,Riboflavin,0.246,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1167,Niacin,7.042,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1170,Pantothenic acid,7.042,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1171,"Vitamin B-6, pyridoxine, alcohol form",0.0,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1178,Vitamin B-12,0.0,UG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1180,"Choline, total",55.1,MG
170563,"Seeds, sunflower seed kernels, dry roasted, without salt",12,1186,Folic acid,0.0,UG
